company,title,job_id,location,country,salary,remote,seniority,us_citizenship_required,security_clearance,relocation_assistance,source_platform,date_posted,scraped_at,apply_url,description_text
L3Harris,Harness Technician Senior Second Shift &#x2013; Millennium Space Systems,90318440688,"El Segundo, California; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544710+00:00,https://careers.l3harris.com/job/el-segundo/harness-technician-senior-second-shift-millennium-space-systems/185/90318440688,
L3Harris,Propulsion Technician (OTW) Senior First Shift &#x2013; Millennium Space Systems,90318441904,"El Segundo, California; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544726+00:00,https://careers.l3harris.com/job/el-segundo/propulsion-technician-otw-senior-first-shift-millennium-space-systems/185/90318441904,
L3Harris,"Sr. ATLO (Assembly, Test, &amp; Launch Operations) Engineer - Millennium Space Systems",90192694800,"El Segundo, California; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544741+00:00,https://careers.l3harris.com/job/el-segundo/sr-atlo-assembly-test-and-launch-operations-engineer-millennium-space-systems/185/90192694800,
L3Harris,Mid-Level MP&amp;P Technical Analyst (Metals and Assembly),96272924864,"Berkeley, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544758+00:00,https://careers.l3harris.com/job/berkeley/mid-level-mp-and-p-technical-analyst-metals-and-assembly/185/96272924864,
L3Harris,Entry-Level Electrical Modification Technician &#x2013; P-8,96272924848,"Jacksonville, Florida",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544781+00:00,https://careers.l3harris.com/job/jacksonville/entry-level-electrical-modification-technician-p-8/185/96272924848,
L3Harris,Procurement Agent,96272924544,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544796+00:00,https://careers.l3harris.com/job/everett/procurement-agent/185/96272924544,
L3Harris,Business Operations Specialist,96235366944,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544811+00:00,https://careers.l3harris.com/job/everett/business-operations-specialist/185/96235366944,
L3Harris,Boeing Global Services Core Quality Leader,96272924336,"Seattle, Washington; and other locations",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544828+00:00,https://careers.l3harris.com/job/seattle/boeing-global-services-core-quality-leader/185/96272924336,
L3Harris,Business Operations Specialist,96272924224,"Auburn, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544844+00:00,https://careers.l3harris.com/job/auburn/business-operations-specialist/185/96272924224,
L3Harris,Business Operations Specialist,96185885616,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544859+00:00,https://careers.l3harris.com/job/everett/business-operations-specialist/185/96185885616,
L3Harris,Facilities Multi-Services Manager,96272922320,"Kent, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544874+00:00,https://careers.l3harris.com/job/kent/facilities-multi-services-manager/185/96272922320,
L3Harris,Supply Chain Mgmt Analyst (Supply Chain Mgmt Analysis),96272922192,"Auburn, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544890+00:00,https://careers.l3harris.com/job/auburn/supply-chain-mgmt-analyst-supply-chain-mgmt-analysis/185/96272922192,
L3Harris,Boeing Global Services Senior Business Operations Specialist,96272921984,"Seattle, Washington; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544904+00:00,https://careers.l3harris.com/job/seattle/boeing-global-services-senior-business-operations-specialist/185/96272921984,
L3Harris,Procurement Analyst,96272921792,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544919+00:00,https://careers.l3harris.com/job/everett/procurement-analyst/185/96272921792,
L3Harris,Mid-Level Industrial Security Specialist,96272921776,"Herndon, Virginia",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347145+00:00,https://careers.l3harris.com/job/herndon/mid-level-industrial-security-specialist/185/96272921776,
L3Harris,Associate or Experienced Cloud and Software Security Engineer,96272921616,"Hazelwood, Missouri",United States of America,,onsite,junior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347169+00:00,https://careers.l3harris.com/job/hazelwood/associate-or-experienced-cloud-and-software-security-engineer/185/96272921616,
L3Harris,Support Engineering Engineer Manager (Support Engineering Eng Mgmt),96272921520,"Maryland Heights, Missouri; and other locations",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347184+00:00,https://careers.l3harris.com/job/maryland-heights/support-engineering-engineer-manager-support-engineering-eng-mgmt/185/96272921520,
L3Harris,"Senior Environmental, Health, and Safety (EHS) Leader",96219011280,"Wichita, Kansas",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347197+00:00,https://careers.l3harris.com/job/wichita/senior-environmental-health-and-safety-ehs-leader/185/96219011280,
L3Harris,"Environment, Health and Safety (EHS) Superintendent",96219011248,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347210+00:00,https://careers.l3harris.com/job/wichita/environment-health-and-safety-ehs-superintendent/185/96219011248,
L3Harris,Senior Information Security Compliance Specialist,96272920864,"Arlington, Virginia; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347222+00:00,https://careers.l3harris.com/job/arlington/senior-information-security-compliance-specialist/185/96272920864,
L3Harris,"Electrical Design and Analysis Engineer, Associate or Experienced",96272920448,"Hill Air Force Base, Utah; and other locations",United States of America,,onsite,junior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347246+00:00,https://careers.l3harris.com/job/hill-air-force-base/electrical-design-and-analysis-engineer-associate-or-experienced/185/96272920448,
L3Harris,"Senior ATLO (Assembly, Test, &amp; Launch Operations) Engineer - Millennium Space Systems",96272920048,"El Segundo, California; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:56.347259+00:00,https://careers.l3harris.com/job/el-segundo/senior-atlo-assembly-test-and-launch-operations-engineer-millennium-space-systems/185/96272920048,
